Iteration,KL,Gradient Norm
233,3.173035807487241,0.0016592713769899223
234,3.172471066030405,0.001836930438176439
235,3.171904842505285,0.001798098810201365
236,3.1713567740114765,0.001747657267398917
237,3.1708193384039003,0.002404967647209222
238,3.170278214065256,0.0026970951903842787
239,3.1697427846839865,0.0023933710450824083
240,3.1692081398068552,0.0020806539758299655
241,3.168684322127035,0.0017831387138889344
242,3.1681585816864994,0.0017313582496156245
243,3.1676436568078534,0.001500999611997624
244,3.1671368001404234,0.0016291088339804914
245,3.166630770953416,0.001558530400532995
246,3.1661326942105656,0.0017014967982565963
247,3.1656486695774966,0.0022086778602021526
248,3.1651644173321443,0.0024832338243551046
249,3.1646808213737616,0.0020770898538665632
250,3.164202309903182,0.0015886718232716475
251,3.1635957608137844,0.005898480379684883
252,3.1524970678377917,0.005818294368260354
253,3.13253780046273,0.0056893076279829705
254,3.1055475847260654,0.005545692278670161
255,3.0730562853700576,0.0054036613898919015
256,3.0361189700832742,0.005260309040975948
257,2.9954796258236893,0.005109257437391699
258,2.951809700257118,0.004951564606282888
259,2.9058036640338885,0.004795565699808024
260,2.8581223394406416,0.004646755642904482
261,2.8093604239932803,0.004498227209471643
262,2.760138766251311,0.004337442277257944
263,2.7112051337005907,0.004159331507517066
264,2.6633739857958103,0.003966247432948813
265,2.617397484007081,0.0037541266928668286
266,2.573947869012156,0.003534302978556049
267,2.533453683333991,0.0033437820611779538
268,2.4958818710450785,0.0032016963098694252
269,2.4608445876777467,0.0030951169645346715
270,2.4278737203209397,0.0030034831302906666
271,2.396574559267077,0.0029132831327839124
272,2.3666635935484646,0.002818355447006031
273,2.3379564258688803,0.0027165717688522883
274,2.310349545981198,0.002608949707743246
275,2.283791154082885,0.0024985959401443367
276,2.258248715778974,0.002388991730321928
277,2.2336879093360347,0.0022826907986925192
278,2.2100676086735977,0.0021809673912508497
279,2.1873443356503666,0.0020849188455714235
280,2.165473303147709,0.0019961692333056403
281,2.1444039356266202,0.0019160818886748048
282,2.124078040441474,0.0018450640216175556
283,2.104433420644792,0.001782873609015155
284,2.0854077150854335,0.0017285731228646648
285,2.0669433191972035,0.0016800169777989023
286,2.0489958567913265,0.0016343687103438616
287,2.0315431054274167,0.0015892577681956357
288,2.0145853714163486,0.0015431427607095146
289,1.9981384991525117,0.001495894254273251
290,1.982216095857342,0.0014500518287941314
291,1.9668059856513593,0.0014073832241722642
292,1.9518770005136146,0.0013662660689086423
293,1.9374075097308467,0.0013244457809012554
294,1.923398266687513,0.0012827246975474732
295,1.909857393350146,0.0012457455513049706
296,1.8967654577374307,0.0012138277375907927
297,1.8840768089614328,0.001182944115105516
298,1.8717570958809147,0.00115198312732421
299,1.8597889277055857,0.0011223942597484758
300,1.8481578934449785,0.0010947603339528796
301,1.8368478271335575,0.0010683423827454368
302,1.825843874115328,0.0010423787168836994
303,1.8151335335321064,0.0010167207872969627
304,1.8047055637687819,0.000991943010342548
305,1.7945476952785353,0.0009687443559540466
306,1.7846465824632243,0.0009473152362532375
307,1.774989185922092,0.000927145943265439
308,1.7655646350833925,0.0009075366469494714
309,1.7563648492843082,0.0008880139520269028
310,1.747384013939946,0.0008685593682785679
311,1.7386170949313242,0.0008496034609171433
312,1.730057700025323,0.0008315390531973983
313,1.7216974750167027,0.0008145734798890635
314,1.7135262619831313,0.0007988925918466744
315,1.7055324588144152,0.0007843613496244749
316,1.6977061545592962,0.0007704522793962583
317,1.690042215588506,0.000756621012248102
318,1.6825391329259667,0.000742682296738983
319,1.6751963772124938,0.0007290545075561313
320,1.668011402362704,0.0007167795095837291
321,1.6609754991021601,0.0007059243533738324
322,1.6540776072577918,0.0006944973501061753
323,1.64731729720814,0.0006817102379223178
324,1.6406997206212357,0.0006697696322974054
325,1.634217278918587,0.0006575761496840855
326,1.6278646950261029,0.0006441592308933596
327,1.6216435591756464,0.0006314305990396772
328,1.615551320634507,0.0006201328051587464
329,1.6095826030819034,0.0006099517463462914
330,1.6037319960020184,0.0006002660871014716
331,1.597995877984416,0.0005909632068597306
332,1.59237092491048,0.0005820176795688761
333,1.5868535771412706,0.0005733300089410149
334,1.581440156868389,0.0005648664386473592
335,1.5761270536447805,0.0005566603057973184
336,1.5709107388986623,0.0005486919849311107
337,1.5657878794121975,0.0005409050503406509
338,1.5607553351020576,0.0005332225181251081
339,1.5558102611179192,0.0005255419361045541
340,1.5509503347183264,0.0005178431055199679
341,1.5461736476315138,0.0005102040821842847
342,1.541478340026218,0.0005026978742324132
343,1.5368624192784661,0.000495344968834063
344,1.532323857323646,0.0004881470084044818
345,1.5278606966620425,0.0004811156931998175
346,1.5234710554112225,0.00047427470985008627
347,1.5191530231354553,0.0004676341752036978
348,1.5149046451857686,0.0004611884858115496
349,1.5107240004433322,0.0004549270126501154
350,1.5066092865607092,0.00044884561534932934
351,1.5025588139235186,0.00044294456069409854
352,1.4985709509906124,0.0004372170767726144
353,1.4946441059104734,0.0004316509719519036
354,1.49077673589143,0.00042622697518682347
355,1.4869673922124655,0.0004209138545799554
356,1.4832147722020204,0.0004156733366156549
357,1.4795177700034383,0.00041048080182474436
358,1.4758754529452762,0.00040534274761283627
359,1.4722869717137368,0.00040030112514326195
360,1.468751403342107,0.00039540936422686134
361,1.465267623298062,0.000390689999690817
362,1.461834343453422,0.0003861287114752889
363,1.458450226152407,0.00038170198574176173
364,1.4551139619262128,0.0003773941648601757
365,1.451824277121792,0.0003731942256399883
366,1.4485799471953382,0.0003690793650197614
367,1.4453798774492936,0.0003649978626277981
368,1.4422232768440078,0.0003608990061971099
369,1.4391097294856077,0.0003568226191881321
370,1.4360389032131837,0.0003528859519817238
371,1.4330101122056425,0.00034915183085672946
372,1.4300221686743582,0.00034559462515306756
373,1.4270735836019894,0.0003420831469445414
374,1.4241632014572074,0.0003385258846858725
375,1.421290411160475,0.00033493035580173415
376,1.4184548906744059,0.00033137834892111044
377,1.4156562330625206,0.00032796980576775504
378,1.4128937840544493,0.00032480422177237823
379,1.4101666033772242,0.0003219498311847674
380,1.4074734018018347,0.00031933565131611835
381,1.4048128187297735,0.0003167296210618063
382,1.4021839503866884,0.0003139539353381667
383,1.3995865362269377,0.00031105988362376767
384,1.397020621150447,0.00030822992044380264
385,1.3944862023454694,0.00030566266909456887
386,1.3919828931820506,0.0003034955735478641
387,1.3895096912552996,0.0003016962224921186
388,1.3870651607787639,0.00029995158588762207
389,1.3846481571459903,0.0002975589049314298
390,1.3822589227512592,0.00029384796103469407
391,1.3798994734600072,0.0002895987662659777
392,1.3775713972267654,0.00028689958228597347
393,1.3752729269820307,0.0002856958126784742
394,1.3730009467414306,0.0002840915403904408
395,1.3707540213550942,0.0002813709595166202
396,1.3685321427848292,0.00027806458707212666
397,1.366335256340394,0.0002746325984377724
398,1.3641632139993445,0.00027139090818171716
399,1.3620157974843812,0.00026841316067685437
400,1.359892852298696,0.0002656484333290354
401,1.3577941968320462,0.0002630620005077244
402,1.3557194390647034,0.00026065687402895566
403,1.3536679801978204,0.0002583720329061257
404,1.3516392397328936,0.0002561030398403564
405,1.3496328369150115,0.0002538527542245869
406,1.3476484756521763,0.00025177931407796144
407,1.345685655544919,0.00024966082712695695
408,1.34374374309487,0.0002471517383707962
409,1.3418226431205498,0.0002447551896230346
410,1.339922158343767,0.0002427863527332818
411,1.3380417329104426,0.00024063364722274905
412,1.3361812011034875,0.00023851228542879878
413,1.3343401627814147,0.0002365631126850251
414,1.3325182570104708,0.00023450797051738739
415,1.3307153734638966,0.00023282441482909164
416,1.3289309396498088,0.00023101371042355583
417,1.3271648335726232,0.00022941653473951488
418,1.3254165791047283,0.00022739169978050174
419,1.3236859120195361,0.0002253860099916251
420,1.3219726693269462,0.00022355647897520244
421,1.320276583500175,0.00022219267596035945
422,1.3185970363920814,0.00022057364476714392
423,1.3169338633989849,0.00021875009264219036
424,1.3152869705721155,0.000216589278521353
425,1.3136568225416725,0.00021546102966395387
426,1.3120427458025556,0.00021360733607494634
427,1.3104448988415505,0.00021159814275982267
428,1.3088633808922894,0.00021013816559415258
429,1.3072976365376028,0.0002087368398961538
430,1.3057470872769037,0.000207293131054506
431,1.3042111421644278,0.00020575600327048856
432,1.3026895224726218,0.00020414497543104696
433,1.3011819609144022,0.000202237678913133
434,1.299688672760972,0.00020081032302016056
435,1.2982096197991324,0.00019939235534474541
436,1.2967446688839364,0.0001977748211602075
437,1.2952936194461588,0.00019623970159370174
438,1.2938561219151297,0.00019481589207887286
439,1.2924318356022042,0.00019356449693583907
440,1.2910204636088158,0.00019205716680765347
441,1.2896220273237406,0.00019068543446337257
442,1.2882364280861225,0.00018961780613010882
443,1.2868632497272605,0.00018831970870661523
444,1.2855023768126512,0.0001873530898797893
445,1.2841537650085386,0.0001863864093664773
446,1.2828169796865663,0.00018497996557251267
447,1.2814919993425695,0.00018348511999381937
448,1.2801788687390743,0.00018199890735730005
449,1.278877493789067,0.0001809907859516207
450,1.2775875994512802,0.00017992197539052184
451,1.2763090968602258,0.00017882105754892056
452,1.2750416371451525,0.00017770018534991785
453,1.2737851656912997,0.00017607478727754973
454,1.2725398408558297,0.00017508314602761551
455,1.2713052724319893,0.00017414498101094435
456,1.270081547815686,0.000173529538479048
457,1.2688682219064003,0.00017263471520233511
458,1.267665157271108,0.0001712440991092837
459,1.2664724867946955,0.00016986920502529281
460,1.2652902991202635,0.0001692299146803754
461,1.2641182251449257,0.00016833880517437135
462,1.2629561072920457,0.00016722219163872368
463,1.2618040415308234,0.00016636750862565467
464,1.260662021230718,0.0001657424478034008
465,1.2595293741967688,0.00016430942366102324
466,1.258406462505532,0.00016329780748215768
467,1.2572934120929133,0.00016270193629993636
468,1.2561892737739755,0.0001612667804337531
469,1.2550945099207196,0.00016024663665514813
470,1.2540090829124546,0.0001600756609059354
471,1.2529320675111488,0.0001588523185015428
472,1.2518635650190304,0.0001578112491608115
473,1.2508037723957752,0.00015738378543031804
474,1.2497523018081265,0.00015685663045474565
475,1.2487091109646693,0.0001556846601492394
476,1.2476747583673191,0.00015461961911057755
477,1.2466490893066544,0.00015317135125983766
478,1.2456321116974507,0.00015214300265965918
479,1.2446236250620117,0.00015147435748234605
480,1.2436233433559676,0.00015042549457295966
481,1.2426312994448094,0.00014967809903844909
482,1.2416470461371916,0.00014837738162617526
483,1.2406709255886326,0.00014764757693071397
484,1.239702756785601,0.0001475017568595974
485,1.2387419332405805,0.00014663998331408356
486,1.2377884534133319,0.00014543213581673468
487,1.2368428026468203,0.00014472828822479733
488,1.235904792145698,0.0001438528573698801
489,1.2349742661673746,0.00014298651319212497
490,1.2340513469067849,0.00014229293162774958
491,1.2331356941870013,0.00014114873712898094
492,1.2322272282055917,0.00014012639617130656
493,1.2313260630311587,0.00013953560457302317
494,1.2304318657596605,0.00013860156241164557
495,1.2295445374632314,0.00013807981254085642
496,1.228663844163922,0.00013753879325271447
497,1.227789797036438,0.0001366464560125126
498,1.226922456917758,0.0001356793344150653
499,1.2260617950732446,0.00013508538689075707
500,1.225207676720065,0.00013450893103503843
501,1.224359925269992,0.0001338609230386242
502,1.2235185020648869,0.00013304760057237928
503,1.2226833312975551,0.0001322811344235206
504,1.2218544591453084,0.000131358946964054
505,1.2210318955913189,0.00013067777313754394
506,1.2202154348056231,0.00013018317268873776
507,1.219404820337564,0.00012920861401873905
508,1.218600173596274,0.0001286490013504093
509,1.2178014147245335,0.00012851071328526793
510,1.2170080820318174,0.00012765118514161808
511,1.2162202619730857,0.00012659741448204764
512,1.215438207883238,0.0001263913187767722
513,1.2146615578096829,0.00012593508013184168
514,1.2138902894877748,0.00012497189826477079
515,1.2131246368612825,0.0001247603038782746
516,1.212364541053121,0.00012412228673509658
517,1.2116099680108745,0.0001235397386961953
518,1.210860904248753,0.00012257328144259583
519,1.2101174052737487,0.00012161927836450923
520,1.2093793645089819,0.00012126738405785507
521,1.2086464422936791,0.00012059541896019331
522,1.207918595988001,0.00012015559246995006
523,1.2071957153550352,0.00011955243078407158
524,1.2064777900037909,0.0001186151526799544
525,1.205765040613465,0.00011801457595163662
526,1.205057472840719,0.00011750861240859168
527,1.2043548944718734,0.00011709470146373881
528,1.2036571008580808,0.00011656797285426469
529,1.2029640733132205,0.0001157897664368909
530,1.2022757734570149,0.00011517829754479882
531,1.2015922496818856,0.00011501355995107084
532,1.2009131680635057,0.0001140515830919841
533,1.2002386737343718,0.00011347140883091552
534,1.199568756611171,0.00011325575635197371
535,1.1989030895310635,0.00011266469557172071
536,1.1982416308494874,0.00011206458717402379
537,1.1975843824066488,0.00011150050608282722
538,1.1969314401287932,0.00011102034385489537
539,1.1962830405001463,0.00011054244412164918
540,1.1956392561788594,0.0001100786577031414
541,1.1949999396765794,0.00010974493368495993
542,1.1943648844655612,0.00010960782824020783
543,1.193733756946827,0.00010932029140236347
544,1.193106419793673,0.00010876615348448922
545,1.1924831018404458,0.00010801212305223392
546,1.191863923236872,0.00010738120131443323
547,1.1912488539775723,0.00010679178846852361
548,1.190637829834401,0.00010619918091290513
549,1.1900308420241674,0.00010579201531675018
550,1.1894278025285785,0.00010552270134071358
551,1.1888285960045457,0.00010522358472522416
552,1.1882331917195823,0.0001047848596339198
553,1.1876416410781732,0.00010402072097556378
554,1.1870540744232088,0.00010381537240632657
555,1.1864703226245206,0.00010377987206770319
556,1.1858901662855346,0.00010289834769969429
557,1.1853137837772967,0.00010203027721304902
558,1.1847413582991204,0.0001020635525332664
559,1.1841725875207119,0.00010179611213783373
560,1.183607257795894,0.0001010802995794073
561,1.1830455206980046,0.00010041661395667755
562,1.1824874340943088,0.0001002986985385688
563,1.1819327981673435,9.97468777914273e-05
564,1.1813816665000152,9.928958702786523e-05
565,1.1808340243015976,9.896406861199473e-05
566,1.1802897445815625,9.830729955814606e-05
567,1.179748852914402,9.79454579651091e-05
568,1.1792113030376354,9.760727130418749e-05
569,1.1786769519821096,9.714547029846266e-05
570,1.1781458342449276,9.639975782402266e-05
571,1.177618027345765,9.614319752725804e-05
572,1.1770933882499506,9.586861969505178e-05
573,1.176571845853423,9.574735269657379e-05
574,1.176053365586152,9.55795300784468e-05
575,1.1755378823754064,9.502035223343267e-05
576,1.1750255274038288,9.496118134237575e-05
577,1.1745162151265562,9.450815887197628e-05
578,1.1740100531632,9.416786674128911e-05
579,1.1735069849972204,9.435191013891395e-05
580,1.17300680713095,9.351299670612709e-05
581,1.1725096809154638,9.287067425332941e-05
582,1.1720157372883535,9.264817976706678e-05
583,1.171524825235342,9.246169449579511e-05
584,1.1710368309174217,9.210385112015948e-05
585,1.1705517936241372,9.147198384576283e-05
586,1.1700698181554303,9.078803923999913e-05
587,1.1695909703448613,9.060418501020761e-05
588,1.1691149961143072,9.044919361742895e-05
589,1.1686417194843421,8.989210035179385e-05
590,1.1681711868350675,8.936078667906194e-05
591,1.1677034294022484,8.900485422937e-05
592,1.1672383659547703,8.858496669966372e-05
593,1.1667759486944047,8.831596761293361e-05
594,1.1663161548802923,8.822381384906099e-05
595,1.1658588909920575,8.772214571580802e-05
596,1.1654041763423135,8.73795694856792e-05
597,1.1649519991992878,8.715728709893883e-05
598,1.1645022723131744,8.700603562845537e-05
599,1.164054996933118,8.668381277659414e-05
600,1.1636101127078209,8.652098994056018e-05
601,1.163167589048026,8.585594430154917e-05
602,1.1627275840270523,8.547279894820504e-05
603,1.1622901101073788,8.555245589108475e-05
604,1.1618549887243448,8.52273629024169e-05
605,1.1614222197890485,8.476874451223107e-05
606,1.1609918994467134,8.455303986836226e-05
607,1.1605640148801035,8.415935581214101e-05
608,1.1601385377895732,8.391138288562229e-05
609,1.159715437934506,8.362638144420247e-05
610,1.1592947250925774,8.325836648164223e-05
611,1.1588764560867384,8.305644221890769e-05
612,1.15846060665683,8.298463630663977e-05
613,1.1580470505023812,8.229075811756444e-05
614,1.1576358731364416,8.18782851045135e-05
615,1.1572270869851422,8.167486843588567e-05
616,1.15682053243015,8.142716789861938e-05
617,1.1564161186947783,8.100750146640192e-05
618,1.1560139291284988,8.055698161933437e-05
619,1.1556139810232284,8.064348678673074e-05
620,1.155216134066772,8.041553579265503e-05
621,1.1548203544635203,8.01097449505693e-05
622,1.1544266808996166,7.978802516682154e-05
623,1.1540351360815784,7.965424754167328e-05
624,1.1536456669920725,7.955481694820909e-05
625,1.1532582157607445,7.890723281490412e-05
626,1.1528729051291045,7.852958427043377e-05
627,1.1524897341120097,7.857205928561245e-05
628,1.1521085628904328,7.851908893802083e-05
629,1.1517292969983837,7.803629706083701e-05
630,1.1513520407909459,7.773747558833654e-05
631,1.1509768294383576,7.752012923484806e-05
632,1.1506035900050298,7.732689047191547e-05
633,1.1502323545371815,7.70252901525206e-05
634,1.1498630986221625,7.706361054977651e-05
635,1.149495712801119,7.676049083173649e-05
636,1.149130280147121,7.671512855804888e-05
637,1.1487667455023036,7.658634313804203e-05
638,1.1484050628602187,7.615141911527127e-05
639,1.148045262182507,7.568613395029398e-05
640,1.147687326180481,7.533311872260071e-05
641,1.1473312124661645,7.51730751626154e-05
642,1.1469768630803494,7.478419465068005e-05
643,1.1466243219455619,7.467015904209593e-05
644,1.1462734817398936,7.457048053619155e-05
645,1.145924404946558,7.430795410154991e-05
646,1.1455771373823824,7.415934347487156e-05
647,1.145231751674449,7.407621813558257e-05
648,1.144888254572237,7.365946553796294e-05
649,1.1445466512989555,7.328437395187223e-05
650,1.1442069906133665,7.297350639570733e-05
651,1.1438692305394504,7.295672927888665e-05
652,1.1435331566685618,7.251375609281581e-05
653,1.1431988958262962,7.224370150080218e-05
654,1.1428663945877313,7.211681375857075e-05
655,1.1425355895226768,7.207476882645323e-05
656,1.1422063885811893,7.171186562638267e-05
657,1.1418788401719584,7.126130382866217e-05
658,1.1415529924758032,7.107099227022648e-05
659,1.1412288111794764,7.109257954329526e-05
660,1.1409062261019338,7.066466488600437e-05
661,1.140585199041467,7.024240781013718e-05
662,1.1402657925545854,6.980697033048606e-05
663,1.1399479996421906,6.963968108044824e-05
664,1.139631751949868,6.97192897573192e-05
665,1.1393169269830516,6.946498125623525e-05
666,1.1390035371445213,6.910102793195535e-05
667,1.1386916645965521,6.884444698905946e-05
668,1.1383812766434378,6.86368334136534e-05
669,1.1380723079359463,6.825257255507515e-05
670,1.1377648562192662,6.813459857171449e-05
671,1.1374588317141177,6.816694902326144e-05
672,1.1371541685659043,6.795553060892286e-05
673,1.1368508986222228,6.785902970306233e-05
674,1.136549036563146,6.765237531539242e-05
675,1.1362486066851434,6.752781808409522e-05
676,1.1359495929799555,6.718162497576792e-05
677,1.1356520310528617,6.693023246984714e-05
