original_index,TSNE_1,TSNE_2
2691,2.6729965702544614,9.16762986812196
124,28.943061842112016,-47.45707029048297
160,-11.731698450998296,-38.11896607283109
4124,-5.500139469285272,34.198191515003316
2731,-38.37731957116731,-10.065531005707516
1103,44.58004559933248,-6.923335328669277
752,1.6820965106099814,39.41316828936048
3504,-30.507400760682284,16.440731090744464
140,28.47287115415083,27.629118076764307
884,31.362894685098176,22.551210052723782
3844,-7.926500281361596,-17.831326806591083
1391,21.36959612486779,23.089553917021117
2113,-6.106764451125313,32.67457271270836
1313,-24.126118298178298,3.3901156644000885
4433,-40.530267752145974,-21.65773944732374
5199,2.6443032020000214,31.519117238010892
1662,-25.29905978339645,18.523848391152043
1563,29.542791056304573,25.666419628906624
3425,27.973743619311566,-45.61810356544041
4729,40.579677998662824,28.906340030190815
4662,4.306369130299021,33.851511994950606
860,30.559251144114487,-52.19619142506346
736,26.11377965044536,39.316808539805976
2014,31.430868049210726,36.51196973056349
3384,31.74938001282157,-45.14854481150443
4451,-43.70135841356423,-25.958190987309617
3996,-41.33062715169023,-14.253287730878753
841,37.34146925805601,-44.46651008131379
354,-16.732811001034257,36.13653610321083
1885,-40.560834320043185,-22.637557774026373
3213,24.44856619565772,-46.02209913916317
4435,7.378070115135284,14.366361706727826
2077,-13.209844946438771,-14.535942652218504
1652,-23.273796167748557,-32.944668291268826
3637,-0.7086019653571014,30.96973706246755
4267,40.32204818634746,-4.7147232426342205
905,-18.742988290974246,34.69002833662385
1017,-18.304274588157238,41.91306361909544
5378,22.817800390318954,-44.074296595519804
3266,-44.410840831984,-16.69854244824687
1705,-16.827212026643952,46.59335668232252
5244,45.16294342968372,-4.5538858554737045
2780,-20.248698724850136,-35.13469367545456
5290,-39.9677629818293,-9.371829772059282
3002,34.72690358196534,-8.751755015365818
2602,-23.347168076573702,-35.749331021884444
2698,-22.628876629891355,9.443531026847163
4254,-9.404477409157675,38.21326743730161
2967,-15.916167263110674,38.124567529549104
1306,-18.000155812348325,38.189295670489955
795,-4.184173120709994,-41.14961239583658
323,-8.627168068036234,-38.54047906995538
1707,-3.68955823890172,42.48471894204438
1718,33.82489672345914,-45.121079566573094
1616,-0.5693973266993094,4.766052393526944
4634,-21.93704092768141,8.373771887605646
879,-21.215350758911285,11.430383625411386
3661,-26.598022099678488,17.796089384899823
3397,-18.244423211330183,-37.02706734237716
3160,31.420263987120233,-42.700642119632185
3108,-30.907794817797544,19.336392511435328
360,-40.76915181345142,-8.584346987607352
1815,-11.261680640469413,-1.6684841915052744
5422,6.6954670078075855,-9.83721510022019
3990,-20.10716434308868,44.30738883414397
1369,-25.06471142104971,11.119660606317561
4596,4.0073926819688275,14.462910430245959
3164,-13.445329650172088,41.296039299757766
1032,2.2069893538217524,36.02124278609524
713,3.901796950837727,-15.45324477600784
615,-8.668185665285206,-23.286540573339927
4614,-23.263335776223354,3.7474938658125363
2046,30.7234232666886,26.016110142935535
3019,-4.42065277990908,7.696899516502734
906,-12.201282290005738,-37.147822491634756
2047,-23.04934627666335,13.224034574577137
1234,-21.14328505743697,39.04413109563866
2187,-8.400406895694152,-18.086558643527066
5161,24.838996183019777,39.16661121845819
4842,-34.443290173356445,-19.17559477781965
2801,-15.914420499228164,-39.38430969259545
1071,-14.92487742088696,37.87817409797037
552,-8.927527274345286,-16.51737993653827
1698,-7.8377613127017405,33.91277332721642
5059,25.25318549719622,-52.84144294551056
809,2.854431259051035,13.373828874173377
3253,33.31763940190228,-10.643849401504927
3894,-22.653900634274837,15.089261218670934
4940,-0.10035464592252324,-5.042144623836831
3922,6.664632228212051,-8.93365332624211
588,-17.21690362583389,46.836306433858994
4663,-13.531099943789023,-34.35489211804285
1414,-17.937109325379378,-30.75120387979177
4183,-28.04196849518971,29.415624396730433
2321,-22.000187346355098,38.80090571397203
150,8.384246647282172,-6.6674804822408165
2313,-18.423424177329498,43.57365587897331
5257,-19.925060645333833,33.17980766335433
1858,-11.835792618760314,-3.2241082804757313
4440,23.97288082441595,-53.25959497078812
2990,-1.4176312398444733,35.27993864051047
3088,-14.247621192595785,36.63763664126848
5408,3.6775705723455787,-11.341306498020138
2725,-18.078702994978613,-16.425149304967086
514,-29.728970993001433,20.72608197574438
3089,21.97480917100154,-43.74731995497277
3074,29.135948014911854,-48.60541946674679
4442,1.0944247456488272,43.31182679909265
3257,-46.055098524872605,-18.568736526588026
3876,3.676295332512627,6.050028098498762
3433,-30.9238924309595,-10.08052889275272
3396,1.2663364279561795,4.515491092572327
1447,-1.1268392409543668,3.496715368881254
99,32.5436295646319,33.630268831618885
1067,30.299544933758664,-42.06544359228269
4242,-25.63920746830892,16.00760423332755
3233,33.91702453172922,-47.07723674185117
2651,37.69969440522635,-41.916586686228136
29,-6.588310024782449,15.378820206320988
4280,-21.28357449017515,20.673334484099637
1446,-30.637717533938105,-9.64539939797194
5123,-4.15530839156845,35.77927878677142
2163,-24.615078213157535,31.380877030511115
3772,-9.914867469601601,-18.88796435621109
3704,-29.044051076877878,15.797052769377892
5458,-46.3034048480745,-24.19592313108249
3489,-5.557418397033633,37.814043293146284
2751,2.520959440631585,-7.395380350788606
1857,-13.039505133964036,-39.45283341219851
2361,0.5218197672590367,29.20778232714319
2605,-25.140561990789358,-13.765108632842159
71,1.671825787074613,33.36407654138132
3496,-9.46262505147554,-16.43698963210674
3303,27.061676815232143,-46.95987234986642
1335,3.282702745671203,-15.232658197454342
4173,-39.814970165066306,-24.490070642297347
3252,-22.07870325185032,-32.16420321281297
4367,5.585286686043351,13.918321756215017
5024,-43.372218471286594,-20.01127166892916
4735,-34.02107520160683,-18.816238108642732
3853,25.15175123481775,-50.376500959055065
2290,-22.246524473205074,-31.762381820784867
5551,-37.27073378137976,-25.056579108754732
154,7.998807653131167,7.637007886916138
4322,31.254360659866578,27.596674483779317
3884,-36.79318191406599,-20.802794763308455
4415,7.973629232412617,14.613195695836874
2035,-10.873799401192857,-37.77556088926182
4187,-39.13280424294073,-26.118879954746355
5032,-41.8323773171879,-20.346972751827924
3215,-7.624858063631238,34.84130011982902
1715,33.40921996650532,-45.0956639577766
4130,26.381200846317558,21.957922427918287
2211,-5.4881540325784455,-14.43845547547204
2530,-23.114200757631675,24.428325869077337
36,-26.47306169020096,-12.277702930796055
460,-41.23864959091314,-10.998528863502335
1871,-41.08867316765652,-13.041250396092934
3991,1.7838906874080511,7.869180207847794
2435,34.777054151450734,-8.136616425531594
1890,-17.808627460671136,44.858112973024056
486,-41.83740553534071,-9.850094175766275
521,32.977740256202324,-42.31233694758695
3694,-0.6857934874084068,19.917055067698627
39,-16.187401918628037,-17.49639036701011
4781,41.736820124435155,28.826313340436215
2350,29.071686778433982,-41.75605693057872
756,-46.916311949747204,-23.28198356796031
4239,26.739869641574284,-46.07617935774833
566,-1.6311725154270764,14.179448327718331
301,-2.6859698376279106,38.71622703865255
1508,-39.533880974571,-24.847618412446508
1042,23.454353940345616,-42.64079897998002
4212,-2.3763722734684687,34.94070118285241
866,-40.83799919723955,-17.255259220172636
3414,40.083705154288204,-7.851983373873392
4731,-5.883658320560361,41.624993075658104
3157,-2.4166049681444046,-38.19028858282772
3985,-23.305199863966255,8.125920767786253
4076,8.973090448007483,13.402302623426637
76,-41.95230144196376,-24.748786274363816
5499,-19.537353845547248,39.1106110531102
2713,-2.1402973845775866,14.496749990434479
4549,0.13749679133081497,-9.735078829098008
129,29.46417339244864,34.88030294627713
2899,42.12371101655955,26.946832866897534
2310,36.80223604816017,-7.777746603990807
3551,-43.215225763403154,-14.797856200585715
1096,27.74626855373774,-41.674084955943826
5536,-27.948243263936185,21.62685508462685
3472,38.64605843430869,-8.720879262099327
5374,35.90811236333576,1.3617858554663556
5297,-7.769617958955725,38.74338409080715
2083,18.537444513570883,25.636928489317633
348,-13.781251449512922,47.19233325063075
610,41.596376663592785,28.743998880071643
