original_index,TSNE_1,TSNE_2
2691,-9.3029781468318,-5.20367892400979
124,-21.691716138382787,55.97447956396485
160,44.36224245840516,-9.31300798695228
4124,-27.112259187794216,-30.003021360094234
2731,20.432059077890628,25.253542398411874
1103,53.94418784300869,23.591909749372867
752,-36.035150500192316,-23.583373059513917
3504,10.219506711566508,-50.824267052214935
140,-47.60483339772205,10.681200706474222
884,-48.78218147534362,17.720681345036734
3844,15.786158884168104,-12.207943433022425
1391,-39.65297572274444,8.450027505193097
2113,-26.305306558738316,-28.847532249745413
1313,24.81505690011451,-43.52937536632917
4433,15.382117447422821,37.407472769888535
5199,-33.23298520914262,-23.182416053431453
1662,7.48649113352564,-44.97159181400438
1563,-48.0481109092509,13.56435386786608
3425,-23.73123672413988,53.96422707891986
4729,-61.85683376936632,14.736634301820997
4662,-30.66709569998885,-24.519364784647834
860,-27.40799168580532,59.39203130236043
736,-49.61684734991822,-3.022164653799014
2014,-54.99098308220552,2.7395192555137777
3384,-24.40464251287754,50.488483088772036
4451,14.591518681231916,43.12660899719624
3996,17.65620576312452,29.1800264071474
841,-27.038976588110064,42.79393146986478
354,-16.081127631451302,-40.99671783150435
1885,14.800035393412164,38.65205954460118
3213,-19.62044309286618,52.666849257770835
4435,-12.08105375828075,-15.107830140338358
2077,13.852379253247186,-18.32416434312844
1652,38.83005661551754,1.2015671396826522
3637,-36.291066683970065,-32.70382613753125
4267,56.46496532163403,28.66724718362016
905,-13.75802532641047,-38.91535181632223
1017,-20.12805111349334,-47.87922899483569
5378,-18.318477220147592,50.05129220756381
3266,11.101288271487117,31.989100809559663
1705,-24.601207295240727,-48.33458620455917
5244,52.10424131183335,25.53654655126111
2780,38.46491822233124,-2.9672648221224946
5290,22.362119465048902,26.286348947940223
3002,64.77630072855908,28.34527796417015
2602,36.13530706673569,-0.36721002623779575
2698,17.696892103206693,-41.64299883247574
4254,-25.342986558954642,-36.42186504791067
2967,-17.51508400157167,-42.79365401687578
1306,-15.639573595608447,-45.60207587005472
795,49.488094645283304,-16.979603648700337
323,45.43005808253891,-12.502239483673835
1707,-26.330063746180723,-24.676568138282267
1718,-23.73212558363994,48.242708615152225
1616,-14.991879190337642,0.33180131431674426
4634,18.959602403577392,-41.081888539292294
879,15.42139692247999,-40.13863870886753
3661,8.631443679594984,-46.636133750988385
3397,35.91894089241269,-6.785897317155778
3160,-27.308023019785377,50.4064600631093
3108,6.1496612458035775,-51.78273650624544
360,23.711198379183088,26.6353029192969
1815,-3.9223144572075674,-14.606126667974808
5422,6.667567186604502,3.3903458199334926
3990,-17.80428327668325,-37.16104008086639
1369,15.862917530966895,-44.460705696810805
4596,-17.044311802528437,-6.787524485029247
3164,-21.4993072097474,-41.8407237497204
1032,-33.8349398985768,-27.304732728666785
713,13.401943977847397,0.1526432937531214
615,41.38401123604457,-18.311049813560913
4614,24.59436487778417,-42.56608417587253
2046,-49.43407565201115,13.90045949155784
3019,-8.11007460644254,0.9040998446830446
906,44.61531545730305,-7.811662314126634
2047,13.531882438353033,-42.26774406199162
1234,-14.89220503135024,-49.27709450232357
2187,16.186916999785925,-12.618956092259808
5161,-48.14842631220143,-2.9254675562740435
4842,13.044156421848749,24.105289675382565
2801,38.79910914674449,-7.851448385512602
1071,-16.907067110864908,-43.53985645293481
552,14.568565343516761,-13.603476930230215
1698,-23.995230580448034,-29.698315779350484
5059,-20.462216191186922,63.40519806034705
809,-15.550012436321765,-3.487271705158658
3253,65.59784152338356,23.380211211479025
3894,10.873016227620667,-41.4071660736457
4940,0.4365141945330925,-3.562301118456043
3922,5.836084622398002,3.623500779053105
588,-24.69127164026696,-48.80467178785891
4663,43.127294594981066,-3.9484958416820044
1414,31.125015089798033,-10.072045601984458
4183,54.56291691663778,25.406710134244182
2321,-14.439152846605985,-49.907204715756386
150,3.8658811031499694,6.202954766757708
2313,-21.07734272820173,-46.48115398562351
5257,-13.466248954551189,-37.634622750924926
1858,-2.288951608900565,-14.015712448468099
4440,-19.02029243943013,63.75734365116426
2990,-32.10316668512558,-29.452105029894877
3088,-15.169561455509127,-42.68684632413679
5408,8.287193638874209,0.004825858330714505
2725,18.17457508246784,-22.663308166516337
514,5.200244382055165,-50.658474709721645
3089,-17.4308381853988,50.13860464290593
3074,-21.251157814373155,57.911457206228555
4442,-35.951629330995225,-17.27740288136137
3257,11.797402401178749,30.338271241378564
3876,-6.247857701616746,-4.2509309005218805
3433,5.858864011073521,24.26536790812007
3396,-13.967735114425274,2.729301660665333
1447,-16.85722954447821,1.09438652991263
99,-54.87224833369917,6.192385460371531
1067,-28.456210257077018,51.16374339004742
4242,10.181567619828591,-45.773147064432486
3233,-21.815547052430844,46.9168437486256
2651,-23.97323303099717,43.897336158806056
29,-16.962038308989612,-16.864526477585876
4280,4.449387067258819,-40.74197548443599
1446,5.391633257264745,23.914053827300155
5123,-25.80223898078986,-26.160194425344763
2163,-5.53423858908239,-46.732968891214185
3772,17.60486573553083,-14.083541403490218
3704,11.561610832713018,-49.65626605073745
5458,18.09388305655955,43.013200856198516
3489,-30.314754952876925,-34.26002173852791
2751,3.4001906151044845,-1.2252322720574267
1857,40.77715724318409,-10.667518950522103
2361,-38.08041807256453,-31.89768719270735
2605,17.376760392431702,14.733848383001401
71,-31.721813429644385,-26.943570433182394
3496,14.614610164476552,-14.16844753489197
3303,-24.122170061020793,56.435771759280286
1335,13.142084204058317,-0.49217116985694837
4173,12.269324983098066,44.626232601059215
3252,40.41663547176309,0.6688766889944913
4367,-15.871923796134887,-7.4399464284168335
5024,11.921579036582541,34.59423111156169
4735,13.375045148614607,23.588589625378756
