original_index,TSNE_1,TSNE_2
2691,-0.5404591024636823,-7.457871416357858
124,58.600718293572875,-5.742885726701226
160,0.3515352348085101,50.825647316706714
4124,-13.800103745571535,-43.37095607360398
2731,-28.593791060384824,30.682944421556684
1103,45.791877279732006,33.85932668115996
752,-7.358407809658356,-38.43478265051018
3504,-45.40605205472929,-9.931564913050229
140,23.66172414991439,-37.69585851782403
884,29.113285285991306,-32.80833992291426
3844,-1.702940177458625,24.872563618287142
1391,17.932706720396492,-29.463989401083136
2113,-12.685823765640754,-44.237334970414025
1313,-36.31405441737807,3.774123761572994
4433,-40.905204254373544,35.48768830895277
5199,-10.543964104837263,-31.273388852320505
1662,-39.91181673062258,-13.294593475065456
1563,25.920123073542904,-35.57222782527399
3425,55.91607584661491,-5.099358251074888
4729,36.92440556673453,-44.171423478183236
4662,-7.307523754755227,-33.609162116247575
860,58.559212599092334,1.3436081478510715
736,18.223748141160883,-50.46482381358455
2014,25.076010019785226,-48.453561902403756
3384,57.22220746611621,-9.206324875046878
4451,-46.82693647305617,35.54624435979724
3996,-33.36668720140255,31.27259907867108
841,58.32159145519296,-14.774742628396385
354,-31.556659153352363,-33.64344972448845
1885,-41.8104553912276,36.20124938318282
3213,55.26315372056559,0.4551574362337441
4435,3.906887881687968,-14.620842349385395
2077,-8.191680856061467,23.39662961540877
1652,-11.753829835575434,53.270615778271285
3637,-15.283442348367904,-32.808810486836244
4267,41.39943941111936,36.217594476845214
905,-32.21234989986633,-30.68210675795111
1017,-34.070332198444156,-41.996562977321716
5378,51.32572332784165,2.0765257339575225
3266,-38.68113380822965,27.873717257586044
1705,-32.073889121951495,-46.825499791199654
5244,46.06965866972182,36.64352105944499
2780,-8.7183806701154,50.262583720844496
5290,-28.095623010393364,32.834371024084405
3002,34.1226852010583,29.900199101315824
2602,-12.177395341484837,50.18315844781914
2698,-35.37791023262915,-3.3860449397356867
4254,-22.575457629558244,-38.78145570743257
2967,-31.037698916599133,-37.01962401540488
1306,-33.68922586343358,-36.257727806469866
795,9.457011127068785,49.10998279977004
323,3.3807455263155166,49.39685565669205
1707,-18.872728655282184,-46.98130999732186
1718,57.11060187092209,-11.358718673335954
1616,-6.063857692056202,-2.5579885459063574
4634,-34.75117944450542,-2.1095595589428355
879,-34.02730685524392,-5.730541828165285
3661,-41.23049116329163,-12.29983350807686
3397,-7.455299064844748,45.967938054794445
3160,54.16994856438532,-9.006804337908322
3108,-45.79353193622551,-13.007007328398572
360,-27.42059510714559,34.10401837431052
1815,-12.601648488365274,7.2445957935528815
5422,10.565224771829673,9.433094090412569
3990,-36.25774725273645,-44.80085770793929
1369,-38.50141216630059,-4.937708915733013
4596,0.05978158837772927,-14.808902163143044
3164,-28.331877055713527,-40.801060332604074
1032,-10.671902643021745,-35.878489797025246
713,9.968660102069796,17.08623263114847
615,-0.5472137470385419,30.973514982554356
4614,-35.38343534206379,3.391223365387411
2046,27.169257177532224,-36.230047956124146
3019,-9.472113250031228,-7.6639507387595565
906,-0.5042163842184112,52.011893838345934
2047,-36.470696327912776,-7.425606115842437
1234,-37.47076560134372,-37.68971842615666
2187,-2.0004848385031497,25.359968402691955
5161,16.79564489118053,-50.059207345046104
4842,-31.949847064098098,24.240999648397505
2801,-4.590504210105985,47.70277473267592
1071,-30.06681587939224,-37.00417218017731
552,-3.263198384465864,23.842283735599644
1698,-13.152534196999508,-46.55017191172457
5059,63.67502402059524,-6.771689458811478
809,-0.974608501209658,-13.18137345866714
3253,33.457425836842084,27.198710918898254
3894,-36.319799996876895,-9.986661780280459
4940,1.773155986007301,6.341756614427645
3922,10.509800653732716,8.589066549009585
588,-32.25253291901722,-47.240072354726806
4663,-3.9277791085753146,52.9054554022439
1414,-6.7645595063298645,40.54917784564391
4183,43.76105171115866,35.184465014110984
2321,-38.251269013903304,-37.579460011886844
150,12.115951038436137,6.015279651000341
2313,-34.3755053768549,-43.834819325751376
5257,-34.34152070295959,-30.35366052178556
1858,-12.64782766499295,9.120711398737617
4440,62.963759098127525,-8.100858405952819
2990,-12.610263192898598,-37.56989550414834
3088,-29.759898099528645,-35.324936790047985
5408,8.047351339883523,12.276651868744517
2725,-13.1242877863387,27.199203646571107
514,-44.67386322309929,-14.158234083748795
3089,50.5215011459603,2.378097426336903
3074,59.58566848359682,-4.51162600235459
4442,-3.676678869287084,-41.56213970140207
3257,-41.16407657130787,27.07289083216053
3876,0.5862679471149176,-2.764987373351477
3433,-36.47484677218305,19.306896310286536
3396,-4.692111501806937,-1.661159640960579
1447,-7.035246610509007,-1.5065556637035413
99,26.79861726454042,-45.55849271367554
1067,52.75515387846153,-8.28778345371959
4242,-40.07728216777014,-10.554366210514544
3233,54.09747091794353,-16.621545525874748
2651,55.367929234378735,-16.324939619896337
29,-12.158698962675366,-15.59051760775043
4280,-35.55164108970623,-16.29515327555768
1446,-36.49876535886603,18.727403554759373
